X,Y,objectid,pws_id,pws_type,county,owner,federal_id,state_id,source_name,well_yield_gpm,well_depth,reg_name,system_name,system_address,system_city,system_state,system_zip,system_connections,system_population,owner_address,owner_city,owner_state,owner_zip,wsw_class,intake_location,source_availability,source_type,pws_type_description
653748.379697431,214004.68860035,4990,NC0392839   ,Non-Community Transient,WAKE,BON RIC LLC,31244,W01,WELL #1,40,51,RALEIGH REGIONAL OFFICE,CASTAWAYS,3303 OLD GARNER RD,CLAYTON,NC,27520,1,61,P.O. BOX 607,SELMA,NC,27576, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
640889.258597428,213440.044900352,4991,NC0392845   ,Non-Community Transient,WAKE,"STANCIL, GEORGE",31250,W01,WELL #1,12,165,RALEIGH REGIONAL OFFICE,GARNER COUNTRY CLUB,7605 OLD STAGE RD,GARNER,NC,27603,1,25,610 S.E. MAYNARD ROAD,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
652861.869797433,213919.38840035,4992,NC0392849   ,Non-Community Transient,WAKE,"POWHATAN PROPERTIES, LLC",31254,W01,WELL #1,40,,RALEIGH REGIONAL OFFICE,LAS CAROLINAS GROCERY AND GRILL,4905 GUY RD,CLAYTON,NC,27520,5,75,305 DEERFIELD DRIVE,CLAYTON,NC,27527, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
639562.630497428,216447.400800351,4993,NC0392855   ,Non-Community Transient,WAKE,"LEE, JOSEPH",31260,W01,WELL #1,40,,RALEIGH REGIONAL OFFICE,PAR GOLF,5715 FAYETTEVILLE RD,RALEIGH,NC,27603,1,50,501 MARLOWE RD,RALEIGH,NC,27609, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
637610.87799743,204344.710800352,4994,NC0392899   ,Non-Community Transient,WAKE,"ESTES, HAROLD",71874,S02,WELL #2,20,410,RALEIGH REGIONAL OFFICE,JIMMY`S FOOD MART,2995 NC HWY 42 EAST,WILLOW SPRINGS,NC,27592,1,75,100 LANSING DR,BENSON,NC,27504, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
641009.52979743,215858.685400356,4995,NC0392924   ,Non-Community Transient,WAKE,POPLAR SPRINGS CHRISTIAN CHURCH_392924,31335,W01,WELL #1,40,270,RALEIGH REGIONAL OFFICE,POPLAR SPRINGS CH OF CHRIST,6115 OLD STAGE RD,RALEIGH,NC,27603,1,300,6115 OLD STAGE RD,RALEIGH,NC,27603, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
650623.135597432,212165.755700352,4996,NC0392927   ,Non-Community Transient,WAKE,MT HERMAN CHRISTIAN CHURCH_392927,31338,W01,WELL #1,8,225,RALEIGH REGIONAL OFFICE,MT HERMAN CHRISTIAN CHURCH,8925 WHITE OAK RD,GARNER,NC,27529,2,85,8925 WHITE OAK ROAD,GARNER,NC,27529, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
650962.620997432,216106.459800348,4997,NC0392951   ,Non-Community Transient,WAKE,SPRINGFIELD BAPT CHURCH,31363,S02,WELL #2,68,300,RALEIGH REGIONAL OFFICE,SPRINGFIELD COMMUNITY CENTER,4306 AUBURN-KNIGHTDALE RD,GARNER,NC,27610,1,150,4309 AUBURN-KNIGHTDALE RD,RALEIGH,NC,27610, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
644894.181797431,208368.527100351,4998,NC0392961   ,Non-Community Transient,WAKE,TURNER MEMORIAL BAPTIST CH_392961,31373,W01,WELL #1,40,,RALEIGH REGIONAL OFFICE,TURNER MEMORIAL BAPTIST CH,3704 BENSON HWY,GARNER,NC,27529,1,115,3704 BENSON HWY,GARNER,NC,27529, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
641379.368897434,210928.703600353,4999,NC0392962   ,Non-Community Transient,WAKE,MCCULLERS COMMUNITY BAPT. CH_392962,31374,001,WELL #1,10,180,RALEIGH REGIONAL OFFICE,MCCULLERS COMMUNITY BAPT CH,133 RAND RD,RALEIGH,NC,27603,1,100,133 RAND RD,RALEIGH,NC,27603, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
663971.079097429,227723.627900353,5000,NC0392965   ,Non-Community Transient,WAKE,CHARITY FWB CHURCH_392965,31377,W01,WELL #1,10,185,RALEIGH REGIONAL OFFICE,CHARITY FWB CHURCH,1850 WENDELL BLVD,WENDELL,NC,27591,1,50,1850 WENDELL BLVD,WENDELL,NC,27591, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
660379.35229743,245667.020400349,5001,NC0392972   ,Non-Community Transient,WAKE,"FRAZIER, L R",31385,W01,WELL #1,40,,RALEIGH REGIONAL OFFICE,FRAZIER STORE INC,2725 E WAIT AVE,WAKE FOREST,NC,27587,1,30,2725 E WAIT AVE,WAKE FOREST,NC,27587, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
660187.131297437,247055.862400351,5002,NC0392975   ,Non-Community Transient,WAKE,CORINTH UNITED CH OF CHRIST_0392975,31388,W02,WELL #2,12,228,RALEIGH REGIONAL OFFICE,CORINTH UNITED CH OF CHRIST,7900 ZEBULON RD,YOUNGSVILLE,NC,27596,1,125,7900 ZEBULON RD,YOUNGSVILLE,NC,27596, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
655712.640997427,225234.767700354,5003,NC0392978   ,"Non-Transient, Non-Community",WAKE,CATHY LEE CHILD DEVELOPMENT CTR_392978,31390,W01,WELL #1,70,,RALEIGH REGIONAL OFFICE,CATHY LEE CHILD DEVELOPMENT CENTER,529 BETHLEHEM RD,KNIGHTDALE,NC,27545,1,70,PO BOX 179,KNIGHTDALE,NC,27545, , ,Permanent,Groundwater,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
795921.174397439,199169.151200356,5004,NC0407010   ,Community,BEAUFORT,"WASHINGTON, CITY OF",31408,W02,DOUGLAS CROSS RDS,748,252,WASHINGTON REGIONAL OFFICE,"WASHINGTON, CITY OF",250 PLYMOUTH ST,WASHINGTON,NC,27889,5373,13000,PO BOX 1988,WASHINGTON,NC,27889, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
797181.292997435,198315.179200361,5005,NC0407010   ,Community,BEAUFORT,"WASHINGTON, CITY OF",31409,W04,FORESTRY SERVICE,2954,222,WASHINGTON REGIONAL OFFICE,"WASHINGTON, CITY OF",250 PLYMOUTH ST,WASHINGTON,NC,27889,5373,13000,PO BOX 1988,WASHINGTON,NC,27889, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
794957.722797438,197431.808800353,5006,NC0407010   ,Community,BEAUFORT,"WASHINGTON, CITY OF",31410,W05,GARRIS,2073,213,WASHINGTON REGIONAL OFFICE,"WASHINGTON, CITY OF",250 PLYMOUTH ST,WASHINGTON,NC,27889,5373,13000,PO BOX 1988,WASHINGTON,NC,27889, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
797811.551397437,196815.489600355,5007,NC0407010   ,Community,BEAUFORT,"WASHINGTON, CITY OF",31411,W08,HASSELL,2034,214,WASHINGTON REGIONAL OFFICE,"WASHINGTON, CITY OF",250 PLYMOUTH ST,WASHINGTON,NC,27889,5373,13000,PO BOX 1988,WASHINGTON,NC,27889, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
799500.709297434,197537.70170035,5008,NC0407010   ,Community,BEAUFORT,"WASHINGTON, CITY OF",31412,W03,MIDWAY,3787,272,WASHINGTON REGIONAL OFFICE,"WASHINGTON, CITY OF",250 PLYMOUTH ST,WASHINGTON,NC,27889,5373,13000,PO BOX 1988,WASHINGTON,NC,27889, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
794495.265597434,198793.993100353,5009,NC0407010   ,Community,BEAUFORT,"WASHINGTON, CITY OF",31413,W06,REGIONAL WTP WELL,2322,202,WASHINGTON REGIONAL OFFICE,"WASHINGTON, CITY OF",250 PLYMOUTH ST,WASHINGTON,NC,27889,5373,13000,PO BOX 1988,WASHINGTON,NC,27889, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
798568.781197436,198000.440800352,5010,NC0407010   ,Community,BEAUFORT,"WASHINGTON, CITY OF",31415,W07,TANKARD FARM,6265,250,WASHINGTON REGIONAL OFFICE,"WASHINGTON, CITY OF",250 PLYMOUTH ST,WASHINGTON,NC,27889,5373,13000,PO BOX 1988,WASHINGTON,NC,27889, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
793374.528797433,198568.316600354,5011,NC0407010   ,Community,BEAUFORT,"WASHINGTON, CITY OF",31416,W01,WINSTEAD SITE,732,196,WASHINGTON REGIONAL OFFICE,"WASHINGTON, CITY OF",250 PLYMOUTH ST,WASHINGTON,NC,27889,5373,13000,PO BOX 1988,WASHINGTON,NC,27889, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
824963.969597439,203512.084600357,5012,NC0407015   ,Community,BEAUFORT,TOWN OF BELHAVEN,31418,W01,WELL #1,350,160,WASHINGTON REGIONAL OFFICE,BELHAVEN WATER SYSTEM,661 HARBINGER ST EXTENSION,BELHAVEN,NC,27810,960,1960,PO BOX 220,BELHAVEN,NC,27810, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
825211.585097435,203297.296100356,5013,NC0407015   ,Community,BEAUFORT,TOWN OF BELHAVEN,31419,W02,WELL #2,350,150,WASHINGTON REGIONAL OFFICE,BELHAVEN WATER SYSTEM,661 HARBINGER ST EXTENSION,BELHAVEN,NC,27810,960,1960,PO BOX 220,BELHAVEN,NC,27810, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
824736.481497439,203238.316100355,5014,NC0407015   ,Community,BEAUFORT,TOWN OF BELHAVEN,31420,W03,WELL #3,347,133,WASHINGTON REGIONAL OFFICE,BELHAVEN WATER SYSTEM,661 HARBINGER ST EXTENSION,BELHAVEN,NC,27810,960,1960,PO BOX 220,BELHAVEN,NC,27810, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
810853.208797433,174577.630500358,5015,NC0407020   ,Community,BEAUFORT,"AURORA, TOWN OF",31421,W01,WELL #1,200,320,WASHINGTON REGIONAL OFFICE,AURORA WATER SYSTEM,458 4TH STREET,AURORA,NC,27806,317,805,PO BOX 86,AURORA,NC,27806, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
810928.074397438,173953.488200359,5016,NC0407020   ,Community,BEAUFORT,"AURORA, TOWN OF",31422,W02,WELL #2,300,329,WASHINGTON REGIONAL OFFICE,AURORA WATER SYSTEM,458 4TH STREET,AURORA,NC,27806,317,805,PO BOX 86,AURORA,NC,27806, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
786377.021197439,194050.099200353,5017,NC0407025   ,Community,BEAUFORT,TOWN OF CHOCOWINITY,31425,W04,WELL #4,400,193,WASHINGTON REGIONAL OFFICE,CHOCOWINITY WATER SYSTEM,3391 US HWY 17,CHOCOWINTY,NC,27817,1306,2565,PO BOX 145,CHOCOWINITY,NC,27817, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
785196.851197437,195074.115900354,5018,NC0407025   ,Community,BEAUFORT,TOWN OF CHOCOWINITY,31426,W05,WELL #5,400,163,WASHINGTON REGIONAL OFFICE,CHOCOWINITY WATER SYSTEM,3391 US HWY 17,CHOCOWINTY,NC,27817,1306,2565,PO BOX 145,CHOCOWINITY,NC,27817, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
782603.324797438,197000.616700353,5019,NC0407025   ,Community,BEAUFORT,TOWN OF CHOCOWINITY,65281,W2A,WELL# 2A,180,125,WASHINGTON REGIONAL OFFICE,CHOCOWINITY WATER SYSTEM,3391 US HWY 17,CHOCOWINTY,NC,27817,1306,2565,PO BOX 145,CHOCOWINITY,NC,27817, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
782410.868297435,196657.280100353,5020,NC0407025   ,Community,BEAUFORT,TOWN OF CHOCOWINITY,65282,W03,WELL# 3,200,127,WASHINGTON REGIONAL OFFICE,CHOCOWINITY WATER SYSTEM,3391 US HWY 17,CHOCOWINTY,NC,27817,1306,2565,PO BOX 145,CHOCOWINITY,NC,27817, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
786121.424197436,190234.931200357,5021,NC0407040   ,Community,BEAUFORT,BEAUFORT COUNTY,31430,62C,CASTLE HAYNE 62,850,184,WASHINGTON REGIONAL OFFICE,BEAUFORT CO SOUTHSIDE,7643 OLD SAND HILL RD,EDWARD,NC,27806,3766,9263,121 W. THIRD STREET,WASHINGTON,NC,27889, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
784844.992397434,193397.576600358,5022,NC0407040   ,Community,BEAUFORT,BEAUFORT COUNTY,31432,64C,CASTLE HAYNE 64,850,168,WASHINGTON REGIONAL OFFICE,BEAUFORT CO SOUTHSIDE,7643 OLD SAND HILL RD,EDWARD,NC,27806,3766,9263,121 W. THIRD STREET,WASHINGTON,NC,27889, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
786122.368197434,190237.723600352,5023,NC0407040   ,Community,BEAUFORT,BEAUFORT COUNTY,31433,62P,PEE DEE 62,500,280,WASHINGTON REGIONAL OFFICE,BEAUFORT CO SOUTHSIDE,7643 OLD SAND HILL RD,EDWARD,NC,27806,3766,9263,121 W. THIRD STREET,WASHINGTON,NC,27889, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
784847.260497434,193397.620700357,5024,NC0407040   ,Community,BEAUFORT,BEAUFORT COUNTY,31435,64P,PEE DEE 64,500,276,WASHINGTON REGIONAL OFFICE,BEAUFORT CO SOUTHSIDE,7643 OLD SAND HILL RD,EDWARD,NC,27806,3766,9263,121 W. THIRD STREET,WASHINGTON,NC,27889, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
804094.303197436,173150.437800357,5025,NC0407040   ,Community,BEAUFORT,BEAUFORT COUNTY,31437,W01,WELL #1,950,244,WASHINGTON REGIONAL OFFICE,BEAUFORT CO SOUTHSIDE,7643 OLD SAND HILL RD,EDWARD,NC,27806,3766,9263,121 W. THIRD STREET,WASHINGTON,NC,27889, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
804250.902797441,172549.649600353,5026,NC0407040   ,Community,BEAUFORT,BEAUFORT COUNTY,31439,W02,WELL #2,950,247,WASHINGTON REGIONAL OFFICE,BEAUFORT CO SOUTHSIDE,7643 OLD SAND HILL RD,EDWARD,NC,27806,3766,9263,121 W. THIRD STREET,WASHINGTON,NC,27889, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
793883.31039744,194460.105400352,5027,NC0407111   ,Community,BEAUFORT,WHITLEYS MHP_407111,31455,W01,WELL #1,100,80,WASHINGTON REGIONAL OFFICE,WHITLEY`S MHP,-,WASHINGTON,NC,27889,46,117,48 DUCKVIEW TRAIL,WASHINGTON,NC,27889, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
793887.424397438,194458.636100359,5028,NC0407111   ,Community,BEAUFORT,WHITLEYS MHP_407111,31456,W02,WELL #2,100,80,WASHINGTON REGIONAL OFFICE,WHITLEY`S MHP,-,WASHINGTON,NC,27889,46,117,48 DUCKVIEW TRAIL,WASHINGTON,NC,27889, , ,Emergency,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
801311.951097437,188091.035600355,5029,NC0407501   ,Non-Community Transient,BEAUFORT,BILLY K CAMPGROUND_407501,31591,W02,WELL #2,20,140,WASHINGTON REGIONAL OFFICE,BILLY K CAMPGROUND,357 BILLY K CAMPGROUND,BLOUNTS CREEK,NC,27814,45,180,357 BILLY K CAMPGROUND RD,BLOUNTS CREEK,NC,27814, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
811167.704797439,183327.785100356,5030,NC0407545   ,"Non-Transient, Non-Community",BEAUFORT,PCS PHOSPHATE CO. INC._MULTIPLE,31639,BOA,PCS MILL OFFICE WELL,500,,WASHINGTON REGIONAL OFFICE,PCS PHOSPHATE-MILL OFFICE,-,AURORA,NC,27806,16,130,1530 NC HWY 306 SOUTH,AURORA,NC,27806, , ,Permanent,Groundwater,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
809645.138597437,183987.050200356,5031,NC0407557   ,"Non-Transient, Non-Community",BEAUFORT,PCS PHOSPHATE CO. INC._MULTIPLE,31662,COA,PCS MINE OFFICE WELL,490,,WASHINGTON REGIONAL OFFICE,PCS PHOSPHATE-MINE OFFICE,-,AURORA,NC,27806,8,101,1530 NC HWY 306 SOUTH,AURORA,NC,27806, , ,Permanent,Groundwater,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
811364.47849744,182497.756400354,5032,NC0407558   ,"Non-Transient, Non-Community",BEAUFORT,PCS PHOSPHATE CO. INC._MULTIPLE,31663,DOA,PCS CENTRAL MAINT WELL,500,205,WASHINGTON REGIONAL OFFICE,PCS PHOSPHATE-CENTRAL MAINT,1530 NC HWY 306 SOUTH,AURORA,NC,27806,15,408,1530 NC HWY 306 SOUTH,AURORA,NC,27806, , ,Permanent,Groundwater,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
811716.557097436,183158.427500356,5033,NC0407559   ,"Non-Transient, Non-Community",BEAUFORT,PCS PHOSPHATE CO. INC._MULTIPLE,31665,EOA,WELL #1,500,,WASHINGTON REGIONAL OFFICE,PCS PHOSPHATE-SPA/FERT,-,AURORA,NC,27806,18,192,1530 NC HWY 306 SOUTH,AURORA,NC,27806, , ,Permanent,Groundwater,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
811809.090597437,183242.502800357,5034,NC0407559   ,"Non-Transient, Non-Community",BEAUFORT,PCS PHOSPHATE CO. INC._MULTIPLE,31666,EOB,WELL #2,500,,WASHINGTON REGIONAL OFFICE,PCS PHOSPHATE-SPA/FERT,-,AURORA,NC,27806,18,192,1530 NC HWY 306 SOUTH,AURORA,NC,27806, , ,Emergency,Groundwater,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
811516.374797435,183896.275400357,5035,NC0407560   ,"Non-Transient, Non-Community",BEAUFORT,PCS PHOSPHATE CO. INC._MULTIPLE,31667,FOA,PCS PURCHASING/TECH WELL,490,,WASHINGTON REGIONAL OFFICE,PCS PHOSPHATE-PURCH/TECH SERV,-,AURORA,NC,27806,4,136,1530 NC HWY 306 SOUTH,AURORA,NC,27806, , ,Permanent,Groundwater,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
832972.177897439,200582.940000353,5036,NC0407613   ,Non-Community Transient,BEAUFORT,"HIGH ZZEAZZZ, INC.DBA DOWRY CREEK MARINA",31716,W01,WELL #1,50,,WASHINGTON REGIONAL OFFICE,DOWRY CREEK MARINA,110 SPINNAKER RUN RD,BELHAVEN,NC,27810,4,25,110 SPINNAKER RUN RD,BELHAVEN,NC,27810, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
794663.65719744,251016.086300358,5037,NC0408010   ,Community,BERTIE,"WINDSOR, TOWN OF",31720,SC2,WELL #2 SUTTON DR,250,397,WASHINGTON REGIONAL OFFICE,"WINDSOR, TOWN OF",128 SOUTH KING STREET,WINDSOR,NC,27983,1402,2433,PO BOX 508,WINDSOR,NC,27983, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
793906.70429744,251425.176000353,5038,NC0408010   ,Community,BERTIE,"WINDSOR, TOWN OF",31721,SC3,WELL #3 WALL ST,500,370,WASHINGTON REGIONAL OFFICE,"WINDSOR, TOWN OF",128 SOUTH KING STREET,WINDSOR,NC,27983,1402,2433,PO BOX 508,WINDSOR,NC,27983, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
794227.018197434,249051.424900357,5039,NC0408010   ,Community,BERTIE,"WINDSOR, TOWN OF",67678,SC5,COUNTRY CLUB WELL #5,350,372,WASHINGTON REGIONAL OFFICE,"WINDSOR, TOWN OF",128 SOUTH KING STREET,WINDSOR,NC,27983,1402,2433,PO BOX 508,WINDSOR,NC,27983, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
794586.279897438,252080.430200353,5040,NC0408010   ,Community,BERTIE,"WINDSOR, TOWN OF",74765,W6B,WELL #6B,200,81,WASHINGTON REGIONAL OFFICE,"WINDSOR, TOWN OF",128 SOUTH KING STREET,WINDSOR,NC,27983,1402,2433,PO BOX 508,WINDSOR,NC,27983, , ,Emergency,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
794592.515997433,252084.110400353,5041,NC0408010   ,Community,BERTIE,"WINDSOR, TOWN OF",74766,W6C,WELL #6C,400,364,WASHINGTON REGIONAL OFFICE,"WINDSOR, TOWN OF",128 SOUTH KING STREET,WINDSOR,NC,27983,1402,2433,PO BOX 508,WINDSOR,NC,27983, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
779596.33279744,276452.337300351,5042,NC0408015   ,Community,BERTIE,AULANDER TOWN OF,31723,002,WELL #2,325,396,WASHINGTON REGIONAL OFFICE,"AULANDER, TOWN OF",119  S COMMERCE ST,AULANDER,NC,27805,566,1438,PO BOX 100,AULANDER,NC,27805, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
777807.025697434,274975.741700353,5043,NC0408015   ,Community,BERTIE,AULANDER TOWN OF,31724,003,WELL #3,350,222,WASHINGTON REGIONAL OFFICE,"AULANDER, TOWN OF",119  S COMMERCE ST,AULANDER,NC,27805,566,1438,PO BOX 100,AULANDER,NC,27805, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
795584.676697436,276391.33800035,5044,NC0408040   ,Community,BERTIE,"POWELLSVILLE, TOWN OF",31734,W01,WELL #1 WYNN ST,100,390,WASHINGTON REGIONAL OFFICE,"POWELLSVILLE, TOWN OF",106 E MAIN ST,POWELLSVILLE,NC,27967,257,482,PO BOX 22,POWELLSVILLE,NC,27967, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
795427.05989744,276398.598200355,5045,NC0408040   ,Community,BERTIE,"POWELLSVILLE, TOWN OF",31735,W02,WELL #2 WATERS ST,125,390,WASHINGTON REGIONAL OFFICE,"POWELLSVILLE, TOWN OF",106 E MAIN ST,POWELLSVILLE,NC,27967,257,482,PO BOX 22,POWELLSVILLE,NC,27967, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
790051.436497436,249601.718700353,5046,NC0408055   ,Community,BERTIE,CLEARWATER VALLEY WATER ASSOC_408055,31737,WL1,WELL #1,570,,WASHINGTON REGIONAL OFFICE,CLEARWATER VALLEY WATER ASSOC,516 GRABTOWN RD,WINDSOR,NC,27983,29,46,106 COBURN RD,WINDSOR,NC,27983, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
